order_id,order_date,customer_id,store_id,product_id,quantity,unit_price,discount,shipping_cost,sales_channel,returned
ORD-100607,2025-02-05,CUS-0240,STR-101,PRD-001-S,1,189.0,0.05,4.99,Store,No
ORD-100607,2025-07-30,CUS-0182,STR-103,PRD-012-T,1,27.26,0.15,7.99,Store,No
ORD-100608,2025-12-08,CUS-0227,STR-105,PRD-014-S,1,33.25,0.15,11.99,Store,No
ORD-100608,2025-10-23,CUS-0197,STR-101,PRD-008-T,2,21.24,0.05,7.99,Online,No
ORD-100609,2025-05-21,CUS-0170,STR-103,PRD-003-T,3,47.08,0,0,Store,No
ORD-100609,2025-10-18,CUS-0207,STR-106,PRD-003-S,1,44.1,0.1,7.99,Store,Yes
ORD-100610,2025-07-30,CUS-0091,STR-104,PRD-015-T,1,54.52,0.05,0,Phone,No
ORD-100610,2025-12-01,CUS-0059,STR-105,PRD-017-T,1,9.44,0.1,7.99,Phone,No
ORD-100611,2025-03-18,CUS-0113,STR-107,PRD-014-T,1,41.3,0,11.99,Store,No
ORD-100611,2025-02-04,CUS-0134,STR-101,PRD-008-S,1,18.9,0,0,Online,No
ORD-100612,2025-06-12,CUS-0064,STR-107,PRD-001-T,1,223.02,0.05,0,Phone,No
ORD-100612,2025-08-30,CUS-0054,STR-104,PRD-019-T,1,18.59,0.15,11.99,Store,No
ORD-100613,2025-02-19,CUS-0112,STR-106,PRD-006-T,3,147.44,0.05,0,Store,No
ORD-100613,2025-08-19,CUS-0173,STR-102,PRD-003-S,1,42.0,0,11.99,Phone,No
ORD-100614,2025-05-31,CUS-0024,STR-103,PRD-011-T,5,42.13,0,4.99,Phone,No
ORD-100614,2025-01-20,CUS-0067,STR-103,PRD-018-T,2,34.22,0,0,Online,No
ORD-100615,2025-06-21,CUS-0041,STR-103,PRD-014-S,2,35.0,0.05,0,Online,Yes
ORD-100615,2025-05-24,CUS-0088,STR-103,PRD-018-S,1,29.0,0.1,7.99,Store,No
ORD-100616,2025-11-01,CUS-0167,STR-101,PRD-005-T,1,64.9,0.15,0,Store,No
ORD-100616,2025-10-29,CUS-0129,STR-101,PRD-016-S,4,12.0,0.15,4.99,Online,No
ORD-100617,2025-02-01,CUS-0178,STR-107,PRD-004-S,2,25.0,0,11.99,Online,No
ORD-100617,2025-10-20,CUS-0205,STR-103,PRD-007-T,2,57.82,0.15,0,Phone,No
ORD-100618,2025-02-07,CUS-0093,STR-101,PRD-011-T,1,42.13,0,0,Store,No
ORD-100618,2025-07-17,CUS-0028,STR-102,PRD-006-T,2,140.42,0.15,0,Phone,No
ORD-100619,2025-10-01,CUS-0132,STR-102,PRD-008-T,1,22.3,0.05,0,Online,No
ORD-100619,2025-06-18,CUS-0198,STR-102,PRD-016-S,4,12.6,0,0,Store,No
ORD-100620,2025-05-02,CUS-0114,STR-103,PRD-020-S,1,51.3,0,4.99,Phone,Yes
ORD-100620,2025-01-05,CUS-0001,STR-106,PRD-011-S,2,34.0,0,4.99,Online,No
ORD-100621,2025-07-28,CUS-0064,STR-105,PRD-009-S,3,89.0,0,4.99,Phone,No
ORD-100621,2025-09-12,CUS-0091,STR-103,PRD-019-S,1,14.25,0.1,7.99,Phone,No
ORD-100622,2025-11-07,CUS-0121,STR-102,PRD-004-T,1,29.5,0.05,0,Store,Yes
ORD-100622,2025-08-25,CUS-0097,STR-104,PRD-015-S,2,44.0,0.1,7.99,Phone,No
ORD-100623,2025-01-24,CUS-0194,STR-101,PRD-015-T,2,51.92,0.15,0,Store,No
ORD-100623,2025-08-17,CUS-0058,STR-107,PRD-001-T,1,223.02,0.1,4.99,Online,No
ORD-100624,2025-07-28,CUS-0189,STR-104,PRD-010-T,1,69.62,0.05,0,Phone,No
ORD-100624,2025-10-12,CUS-0137,STR-103,PRD-006-T,4,140.42,0.05,0,Online,No
ORD-100625,2025-07-12,CUS-0210,STR-105,PRD-016-T,1,14.16,0,4.99,Online,No
ORD-100625,2025-03-25,CUS-0051,STR-101,PRD-003-T,1,52.04,0,0,Phone,No
ORD-100626,2025-06-23,CUS-0230,STR-103,PRD-013-T,1,18.88,0.05,11.99,Store,No
ORD-100626,2025-05-18,CUS-0185,STR-103,PRD-020-S,1,54.0,0.05,0,Online,No
ORD-100627,2025-11-13,CUS-0060,STR-107,PRD-001-S,2,189.0,0,7.99,Store,No
ORD-100627,2025-06-13,CUS-0036,STR-106,PRD-011-S,4,34.0,0,7.99,Phone,No
ORD-100628,2025-09-08,CUS-0080,STR-107,PRD-019-T,2,18.59,0.1,0,Online,No
ORD-100628,2025-01-11,CUS-0148,STR-101,PRD-008-T,1,20.18,0.1,0,Store,No
ORD-100629,2025-10-19,CUS-0200,STR-106,PRD-019-T,1,17.7,0.05,0,Store,No
ORD-100629,2025-09-19,CUS-0032,STR-103,PRD-013-T,4,17.94,0.05,0,Online,No
ORD-100630,2025-03-26,CUS-0123,STR-102,PRD-015-T,1,51.92,0,0,Phone,No
ORD-100630,2025-05-27,CUS-0218,STR-102,PRD-010-S,2,59.0,0,0,Store,No
ORD-100631,2025-01-06,CUS-0230,STR-101,PRD-010-T,3,69.62,0.1,11.99,Store,No
ORD-100631,2025-10-31,CUS-0068,STR-103,PRD-018-T,1,34.22,0,4.99,Online,No
ORD-100632,2025-08-06,CUS-0130,STR-101,PRD-018-T,1,35.93,0,4.99,Store,No
ORD-100632,2025-08-12,CUS-0115,STR-107,PRD-014-T,3,43.37,0.1,11.99,Phone,No
ORD-100633,2025-06-14,CUS-0100,STR-106,PRD-005-T,1,61.66,0.05,7.99,Store,No
ORD-100633,2025-01-04,CUS-0029,STR-106,PRD-003-S,1,42.0,0.1,4.99,Phone,Yes
ORD-100634,2025-05-02,CUS-0010,STR-107,PRD-009-T,1,99.77,0.1,0,Online,No
ORD-100634,2025-06-22,CUS-0062,STR-103,PRD-020-S,3,54.0,0.05,0,Online,No
ORD-100635,2025-06-08,CUS-0191,STR-103,PRD-020-S,1,54.0,0.15,0,Phone,No
ORD-100635,2025-05-29,CUS-0205,STR-102,PRD-009-T,2,99.77,0,4.99,Store,No
ORD-100636,2025-03-23,CUS-0033,STR-103,PRD-010-T,1,69.62,0,11.99,Phone,No
ORD-100636,2025-08-06,CUS-0123,STR-102,PRD-020-S,1,54.0,0.1,7.99,Phone,No
ORD-100637,2025-05-17,CUS-0006,STR-105,PRD-014-T,2,41.3,0.05,4.99,Store,No
ORD-100637,2025-03-24,CUS-0149,STR-107,PRD-010-S,3,59.0,0,0,Online,No
ORD-100638,2025-12-10,CUS-0184,STR-102,PRD-020-T,2,60.53,0.05,0,Store,No
ORD-100638,2025-09-18,CUS-0106,STR-104,PRD-007-S,2,49.0,0.15,11.99,Online,No
ORD-100639,2025-10-25,CUS-0231,STR-102,PRD-012-S,2,22.0,0.1,0,Store,No
ORD-100639,2025-08-16,CUS-0009,STR-104,PRD-009-S,4,93.45,0.15,0,Store,No
ORD-100640,2025-11-07,CUS-0112,STR-105,PRD-009-T,2,99.77,0.05,7.99,Store,No
ORD-100640,2025-05-10,CUS-0058,STR-102,PRD-003-T,4,52.04,0.05,11.99,Store,No
ORD-100641,2025-02-19,CUS-0131,STR-107,PRD-017-S,1,7.6,0.1,11.99,Phone,No
ORD-100641,2025-09-03,CUS-0102,STR-106,PRD-006-S,1,119.0,0,0,Store,No
ORD-100642,2025-05-11,CUS-0011,STR-106,PRD-011-S,1,34.0,0.05,0,Store,No
ORD-100642,2025-11-05,CUS-0236,STR-107,PRD-004-T,3,29.5,0.05,7.99,Online,No
ORD-100643,2025-05-26,CUS-0147,STR-107,PRD-019-S,3,15.0,0.15,4.99,Online,No
ORD-100643,2025-03-04,CUS-0097,STR-106,PRD-015-T,2,49.32,0.05,0,Store,No
ORD-100644,2025-08-07,CUS-0133,STR-106,PRD-012-T,3,25.96,0,4.99,Phone,No
ORD-100644,2025-01-21,CUS-0235,STR-104,PRD-020-T,2,63.72,0.05,11.99,Phone,No
ORD-100645,2025-02-27,CUS-0061,STR-101,PRD-020-S,2,51.3,0,0,Phone,No
ORD-100645,2025-07-11,CUS-0233,STR-103,PRD-013-S,1,16.8,0.05,0,Store,No
ORD-100646,2025-08-25,CUS-0036,STR-107,PRD-013-T,2,17.94,0.05,11.99,Phone,No
ORD-100646,2025-05-27,CUS-0137,STR-102,PRD-010-T,2,66.14,0.15,0,Store,No
ORD-100647,2025-10-09,CUS-0049,STR-105,PRD-009-T,1,110.27,0.15,7.99,Store,No
ORD-100647,2025-03-29,CUS-0109,STR-102,PRD-019-S,2,15.0,0.05,0,Store,No
ORD-100648,2025-07-19,CUS-0235,STR-101,PRD-005-S,1,57.75,0,0,Online,No
ORD-100648,2025-11-02,CUS-0140,STR-106,PRD-020-T,3,63.72,0.05,11.99,Online,No
ORD-100649,2025-07-13,CUS-0196,STR-104,PRD-018-S,1,29.0,0.15,0,Online,No
ORD-100649,2025-01-04,CUS-0215,STR-107,PRD-011-S,2,32.3,0.1,0,Online,No
ORD-100650,2025-10-26,CUS-0027,STR-102,PRD-004-T,4,29.5,0.15,0,Online,No
ORD-100650,2025-04-28,CUS-0241,STR-106,PRD-013-S,2,15.2,0,7.99,Phone,No
ORD-100651,2025-10-31,CUS-0179,STR-106,PRD-017-T,2,9.44,0,11.99,Store,No
ORD-100651,2025-05-21,CUS-0117,STR-104,PRD-018-S,1,30.45,0.05,7.99,Store,Yes
ORD-100652,2025-06-18,CUS-0233,STR-106,PRD-002-S,1,99.0,0.1,0,Store,No
ORD-100652,2025-03-16,CUS-0192,STR-101,PRD-003-S,1,42.0,0,0,Phone,Yes
ORD-100653,2025-10-15,CUS-0053,STR-102,PRD-001-T,2,234.17,0,0,Store,No
ORD-100653,2025-01-29,CUS-0174,STR-102,PRD-013-S,2,16.8,0.1,0,Store,No
ORD-100654,2025-12-19,CUS-0064,STR-103,PRD-005-S,1,52.25,0.1,0,Store,No
ORD-100654,2025-06-21,CUS-0075,STR-102,PRD-006-S,2,119.0,0.15,11.99,Phone,No
ORD-100655,2025-07-06,CUS-0104,STR-103,PRD-014-S,2,33.25,0,0,Store,No
ORD-100655,2025-07-27,CUS-0232,STR-106,PRD-008-T,1,21.24,0,0,Online,No
ORD-100656,2025-02-06,CUS-0133,STR-107,PRD-007-S,1,51.45,0.1,11.99,Phone,No
ORD-100656,2025-10-15,CUS-0246,STR-105,PRD-005-T,5,64.9,0,0,Phone,No
ORD-100657,2025-05-30,CUS-0042,STR-101,PRD-007-T,1,57.82,0,4.99,Online,No
ORD-100657,2025-05-06,CUS-0187,STR-105,PRD-018-T,2,34.22,0,7.99,Phone,Yes
ORD-100658,2025-02-27,CUS-0228,STR-107,PRD-013-S,1,16.8,0.05,7.99,Online,No
ORD-100658,2025-11-29,CUS-0150,STR-102,PRD-010-S,1,61.95,0.05,11.99,Store,No
ORD-100659,2025-01-13,CUS-0147,STR-105,PRD-007-T,2,57.82,0,7.99,Store,Yes
ORD-100659,2025-09-15,CUS-0174,STR-101,PRD-016-S,2,11.4,0.05,0,Store,No
ORD-100660,2025-08-18,CUS-0189,STR-104,PRD-014-T,1,41.3,0.15,4.99,Phone,No
ORD-100660,2025-03-12,CUS-0199,STR-104,PRD-007-S,1,46.55,0,0,Store,No
ORD-100661,2025-05-27,CUS-0221,STR-102,PRD-009-T,1,105.02,0.15,11.99,Online,No
ORD-100661,2025-01-31,CUS-0223,STR-107,PRD-011-S,4,35.7,0,0,Phone,No
ORD-100662,2025-07-10,CUS-0022,STR-106,PRD-018-T,2,34.22,0.05,11.99,Phone,No
ORD-100662,2025-03-02,CUS-0216,STR-103,PRD-001-S,1,189.0,0.15,4.99,Phone,No
ORD-100663,2025-04-17,CUS-0099,STR-103,PRD-004-S,1,25.0,0,0,Phone,No
ORD-100663,2025-06-04,CUS-0148,STR-106,PRD-014-S,2,35.0,0.05,0,Online,No
ORD-100664,2025-09-20,CUS-0160,STR-105,PRD-008-T,2,20.18,0,0,Store,No
ORD-100664,2025-02-27,CUS-0108,STR-106,PRD-019-T,1,17.7,0,4.99,Phone,No
ORD-100665,2025-11-03,CUS-0021,STR-103,PRD-007-S,1,49.0,0.15,11.99,Phone,No
ORD-100665,2025-05-29,CUS-0142,STR-106,PRD-002-T,1,122.66,0.1,11.99,Store,No
ORD-100666,2025-04-30,CUS-0126,STR-104,PRD-019-S,1,15.75,0.05,0,Phone,No
ORD-100666,2025-05-20,CUS-0145,STR-106,PRD-018-S,1,29.0,0.15,4.99,Store,No
ORD-100667,2025-09-24,CUS-0068,STR-103,PRD-020-T,2,60.53,0.1,7.99,Store,No
ORD-100667,2025-10-16,CUS-0140,STR-102,PRD-003-S,4,42.0,0.1,11.99,Phone,No
ORD-100668,2025-08-27,CUS-0133,STR-107,PRD-001-S,3,189.0,0.05,11.99,Store,No
ORD-100668,2025-08-01,CUS-0208,STR-101,PRD-016-T,1,13.45,0.1,11.99,Online,No
ORD-100669,2025-06-13,CUS-0148,STR-107,PRD-006-T,2,140.42,0.1,0,Store,No
ORD-100669,2025-01-17,CUS-0166,STR-104,PRD-014-S,1,35.0,0.15,11.99,Phone,No
ORD-100670,2025-06-17,CUS-0181,STR-104,PRD-020-S,2,56.7,0,11.99,Online,Yes
ORD-100670,2025-06-07,CUS-0035,STR-107,PRD-017-S,2,8.0,0,4.99,Store,No
ORD-100671,2025-01-12,CUS-0067,STR-102,PRD-012-T,1,27.26,0.1,0,Online,No
ORD-100671,2025-11-28,CUS-0148,STR-103,PRD-009-T,4,99.77,0,0,Store,Yes
ORD-100672,2025-04-25,CUS-0158,STR-101,PRD-009-T,2,99.77,0.15,7.99,Online,No
ORD-100672,2025-01-30,CUS-0205,STR-107,PRD-015-S,2,46.2,0.05,0,Online,No
ORD-100673,2025-03-10,CUS-0154,STR-105,PRD-009-S,2,89.0,0,0,Phone,No
ORD-100673,2025-12-25,CUS-0136,STR-101,PRD-002-S,2,99.0,0.1,11.99,Store,No
ORD-100674,2025-05-18,CUS-0248,STR-106,PRD-016-S,1,12.0,0,7.99,Phone,No
ORD-100674,2025-04-17,CUS-0243,STR-106,PRD-004-S,3,23.75,0,0,Phone,No
ORD-100675,2025-10-03,CUS-0221,STR-103,PRD-016-S,3,12.0,0.1,0,Online,No
ORD-100675,2025-05-09,CUS-0093,STR-102,PRD-009-S,2,89.0,0,0,Phone,No
ORD-100676,2025-10-29,CUS-0151,STR-101,PRD-020-S,1,54.0,0,0,Phone,No
ORD-100676,2025-10-06,CUS-0198,STR-103,PRD-015-S,3,46.2,0.1,0,Phone,No
ORD-100677,2025-11-24,CUS-0171,STR-106,PRD-001-S,1,189.0,0.05,0,Store,No
ORD-100677,2025-04-12,CUS-0084,STR-102,PRD-003-S,1,44.1,0.15,11.99,Phone,No
ORD-100678,2025-07-11,CUS-0002,STR-105,PRD-012-S,1,22.0,0,0,Store,No
ORD-100678,2025-08-19,CUS-0117,STR-103,PRD-009-S,1,89.0,0.15,7.99,Online,No
ORD-100679,2025-09-10,CUS-0003,STR-104,PRD-012-T,2,25.96,0.15,0,Phone,No
ORD-100679,2025-10-04,CUS-0159,STR-101,PRD-005-T,3,68.15,0.05,0,Phone,No
ORD-100680,2025-02-07,CUS-0209,STR-106,PRD-005-S,1,52.25,0.1,4.99,Phone,No
ORD-100680,2025-09-03,CUS-0133,STR-104,PRD-001-T,1,211.87,0,0,Phone,No
ORD-100681,2025-06-13,CUS-0132,STR-105,PRD-009-S,1,84.55,0,0,Phone,No
ORD-100681,2025-08-16,CUS-0041,STR-105,PRD-002-T,4,116.82,0.1,0,Phone,No
ORD-100682,2025-11-01,CUS-0186,STR-101,PRD-006-T,1,133.4,0.05,7.99,Online,No
ORD-100682,2025-12-28,CUS-0053,STR-102,PRD-004-S,2,25.0,0,11.99,Online,No
ORD-100683,2025-05-05,CUS-0057,STR-101,PRD-006-S,3,113.05,0,0,Online,No
ORD-100683,2025-04-27,CUS-0039,STR-105,PRD-003-T,3,49.56,0,0,Phone,No
ORD-100684,2025-10-19,CUS-0004,STR-104,PRD-014-S,4,35.0,0.1,7.99,Online,No
ORD-100684,2025-06-13,CUS-0076,STR-102,PRD-014-S,5,36.75,0,4.99,Phone,No
ORD-100685,2025-04-03,CUS-0042,STR-101,PRD-001-S,2,189.0,0.1,0,Phone,No
ORD-100685,2025-10-20,CUS-0108,STR-107,PRD-004-S,2,25.0,0.15,0,Store,No
ORD-100686,2025-01-18,CUS-0080,STR-106,PRD-003-T,1,49.56,0.1,0,Online,No
ORD-100686,2025-03-22,CUS-0027,STR-103,PRD-001-S,5,189.0,0,7.99,Phone,Yes
ORD-100687,2025-03-25,CUS-0036,STR-103,PRD-004-T,1,30.98,0,4.99,Phone,No
ORD-100687,2025-10-18,CUS-0023,STR-103,PRD-019-T,2,17.7,0.15,11.99,Online,No
ORD-100688,2025-08-07,CUS-0193,STR-103,PRD-010-S,3,56.05,0.15,0,Online,No
ORD-100688,2025-06-04,CUS-0170,STR-103,PRD-016-T,5,14.16,0,7.99,Online,No
ORD-100689,2025-05-31,CUS-0125,STR-101,PRD-003-S,1,44.1,0,0,Phone,No
ORD-100689,2025-06-01,CUS-0030,STR-104,PRD-005-T,3,64.9,0,0,Online,No
ORD-100690,2025-04-30,CUS-0111,STR-102,PRD-010-T,3,66.14,0.05,0,Store,No
ORD-100690,2025-07-14,CUS-0043,STR-102,PRD-015-S,4,41.8,0.05,7.99,Online,Yes
ORD-100691,2025-06-03,CUS-0003,STR-101,PRD-012-T,1,27.26,0,0,Phone,Yes
ORD-100691,2025-11-10,CUS-0094,STR-105,PRD-004-S,2,23.75,0.15,11.99,Store,No
ORD-100692,2025-09-30,CUS-0078,STR-107,PRD-013-T,3,18.88,0,4.99,Phone,Yes
ORD-100692,2025-02-20,CUS-0173,STR-103,PRD-004-T,3,30.98,0.1,7.99,Store,No
ORD-100693,2025-09-18,CUS-0155,STR-101,PRD-003-S,5,42.0,0.15,0,Online,No
ORD-100693,2025-10-21,CUS-0050,STR-103,PRD-004-S,1,23.75,0.15,0,Online,No
ORD-100694,2025-06-29,CUS-0248,STR-104,PRD-017-S,1,8.0,0.1,11.99,Phone,No
ORD-100694,2025-08-25,CUS-0123,STR-102,PRD-014-T,1,41.3,0,11.99,Phone,No
ORD-100695,2025-06-12,CUS-0063,STR-101,PRD-012-S,1,23.1,0.05,0,Online,Yes
ORD-100695,2025-12-14,CUS-0165,STR-104,PRD-010-T,2,66.14,0.1,7.99,Store,No
ORD-100696,2025-05-18,CUS-0035,STR-105,PRD-019-T,3,17.7,0.1,0,Online,No
ORD-100696,2025-05-01,CUS-0156,STR-101,PRD-011-S,2,34.0,0.1,0,Online,No
ORD-100697,2025-02-25,CUS-0119,STR-101,PRD-012-S,1,22.0,0,0,Online,No
ORD-100697,2025-08-16,CUS-0165,STR-106,PRD-010-S,2,59.0,0,4.99,Online,No
ORD-100698,2025-06-25,CUS-0037,STR-106,PRD-012-S,4,23.1,0.05,0,Online,No
ORD-100698,2025-02-12,CUS-0005,STR-105,PRD-002-T,2,110.98,0.05,0,Online,No
ORD-100699,2025-02-26,CUS-0116,STR-107,PRD-009-T,1,110.27,0,0,Store,Yes
ORD-100699,2025-05-01,CUS-0134,STR-101,PRD-006-T,1,140.42,0,4.99,Phone,No
ORD-100700,2025-09-08,CUS-0130,STR-105,PRD-012-S,2,23.1,0.05,0,Online,No
ORD-100700,2025-06-06,CUS-0173,STR-103,PRD-003-S,2,44.1,0.1,4.99,Phone,No
ORD-100701,2025-07-30,CUS-0237,STR-102,PRD-018-T,4,32.51,0.1,11.99,Online,No
ORD-100701,2025-03-20,CUS-0024,STR-101,PRD-006-T,1,140.42,0.1,0,Phone,No
ORD-100702,2025-09-28,CUS-0084,STR-104,PRD-003-T,1,49.56,0,0,Store,No
ORD-100702,2025-06-12,CUS-0037,STR-106,PRD-009-T,2,105.02,0.05,4.99,Store,No
ORD-100703,2025-01-27,CUS-0193,STR-103,PRD-005-S,3,52.25,0,11.99,Phone,No
ORD-100703,2025-03-12,CUS-0126,STR-106,PRD-002-S,1,94.05,0,11.99,Store,No
ORD-100704,2025-01-29,CUS-0019,STR-106,PRD-004-S,3,25.0,0.05,11.99,Store,No
ORD-100704,2025-05-10,CUS-0006,STR-107,PRD-008-S,2,18.0,0.15,7.99,Store,No
ORD-100705,2025-12-09,CUS-0237,STR-105,PRD-011-S,2,34.0,0.1,11.99,Phone,No
ORD-100705,2025-05-16,CUS-0011,STR-104,PRD-015-S,1,46.2,0.1,4.99,Store,No
ORD-100706,2025-09-29,CUS-0121,STR-106,PRD-002-T,1,122.66,0.1,4.99,Store,No
ORD-100706,2025-07-13,CUS-0216,STR-105,PRD-011-S,5,32.3,0.05,0,Store,No
ORD-100707,2025-12-20,CUS-0012,STR-103,PRD-005-S,2,52.25,0,0,Online,No
ORD-100707,2025-10-22,CUS-0024,STR-103,PRD-012-S,1,20.9,0.05,4.99,Phone,No
ORD-100708,2025-09-30,CUS-0131,STR-104,PRD-004-T,3,30.98,0,11.99,Phone,No
ORD-100708,2025-09-06,CUS-0053,STR-107,PRD-010-T,2,73.1,0,0,Store,No
ORD-100709,2025-07-11,CUS-0064,STR-104,PRD-018-S,1,27.55,0.05,0,Store,No
ORD-100709,2025-09-12,CUS-0136,STR-107,PRD-007-T,2,54.93,0.15,4.99,Store,No
ORD-100710,2025-01-03,CUS-0068,STR-102,PRD-019-S,1,15.0,0,7.99,Phone,No
ORD-100710,2025-01-24,CUS-0011,STR-104,PRD-007-T,4,60.71,0.05,11.99,Online,No
ORD-100711,2025-10-22,CUS-0144,STR-106,PRD-017-T,2,9.91,0,7.99,Online,No
ORD-100711,2025-09-12,CUS-0148,STR-103,PRD-011-T,1,38.11,0.15,4.99,Online,No
ORD-100712,2025-08-23,CUS-0075,STR-104,PRD-001-S,1,179.55,0.15,0,Online,No
ORD-100712,2025-02-23,CUS-0134,STR-101,PRD-005-T,3,68.15,0.05,4.99,Online,Yes
ORD-100713,2025-05-29,CUS-0198,STR-104,PRD-004-S,1,25.0,0.15,7.99,Phone,No
ORD-100713,2025-05-04,CUS-0189,STR-104,PRD-012-S,4,20.9,0.1,7.99,Store,No
ORD-100714,2025-12-15,CUS-0017,STR-106,PRD-011-S,1,34.0,0.15,0,Phone,No
ORD-100714,2025-10-12,CUS-0096,STR-104,PRD-006-T,2,147.44,0.15,0,Phone,No
ORD-100715,2025-12-08,CUS-0066,STR-101,PRD-013-S,1,15.2,0.15,4.99,Store,No
ORD-100715,2025-12-12,CUS-0181,STR-106,PRD-011-T,3,38.11,0.15,11.99,Phone,No
ORD-100716,2025-07-29,CUS-0069,STR-105,PRD-017-S,1,8.0,0.1,4.99,Store,Yes
ORD-100716,2025-06-19,CUS-0034,STR-106,PRD-002-T,1,116.82,0,7.99,Phone,No
ORD-100717,2025-04-18,CUS-0023,STR-104,PRD-005-S,1,55.0,0.05,11.99,Phone,No
ORD-100717,2025-06-23,CUS-0062,STR-106,PRD-016-T,2,14.16,0.1,11.99,Phone,No
ORD-100718,2025-01-24,CUS-0175,STR-105,PRD-005-S,1,52.25,0.1,4.99,Store,No
ORD-100718,2025-05-02,CUS-0194,STR-107,PRD-014-S,4,36.75,0.05,7.99,Phone,No
ORD-100719,2025-07-08,CUS-0129,STR-104,PRD-018-S,2,27.55,0.15,7.99,Online,Yes
ORD-100719,2025-06-23,CUS-0200,STR-105,PRD-012-T,2,25.96,0,0,Online,No
ORD-100720,2025-08-17,CUS-0242,STR-104,PRD-011-S,2,35.7,0,0,Phone,No
ORD-100720,2025-09-24,CUS-0171,STR-105,PRD-018-S,2,30.45,0,7.99,Phone,No
ORD-100721,2025-07-25,CUS-0015,STR-102,PRD-008-T,2,21.24,0.15,0,Store,No
ORD-100721,2025-07-06,CUS-0113,STR-103,PRD-010-S,2,56.05,0.1,11.99,Online,Yes
ORD-100722,2025-10-24,CUS-0030,STR-103,PRD-004-T,1,30.98,0,11.99,Online,No
ORD-100722,2025-06-12,CUS-0245,STR-107,PRD-020-T,1,63.72,0,7.99,Phone,No
ORD-100723,2025-09-29,CUS-0108,STR-102,PRD-016-S,1,11.4,0.05,4.99,Online,No
ORD-100723,2025-09-16,CUS-0216,STR-103,PRD-015-T,1,51.92,0.05,0,Phone,Yes
ORD-100724,2025-01-24,CUS-0143,STR-102,PRD-010-S,2,59.0,0.15,0,Online,No
ORD-100724,2025-02-09,CUS-0171,STR-104,PRD-002-S,1,99.0,0,7.99,Store,No
ORD-100725,2025-07-14,CUS-0106,STR-106,PRD-003-S,1,42.0,0,4.99,Online,No
ORD-100725,2025-05-20,CUS-0151,STR-107,PRD-004-S,1,25.0,0,7.99,Phone,Yes
ORD-100726,2025-04-12,CUS-0031,STR-101,PRD-016-S,1,12.0,0,4.99,Store,No
ORD-100726,2025-01-27,CUS-0125,STR-105,PRD-009-T,1,105.02,0,11.99,Store,No
ORD-100727,2025-10-18,CUS-0103,STR-104,PRD-011-S,1,32.3,0.05,11.99,Store,No
ORD-100727,2025-03-11,CUS-0142,STR-101,PRD-010-S,2,61.95,0.05,0,Online,No
ORD-100728,2025-12-19,CUS-0050,STR-104,PRD-015-T,2,51.92,0.05,0,Phone,No
ORD-100728,2025-05-19,CUS-0052,STR-102,PRD-008-T,3,21.24,0,4.99,Phone,No
ORD-100729,2025-04-24,CUS-0135,STR-101,PRD-017-S,2,7.6,0.05,0,Online,No
ORD-100729,2025-11-05,CUS-0215,STR-101,PRD-012-S,3,22.0,0,7.99,Online,No
ORD-100730,2025-05-25,CUS-0045,STR-104,PRD-018-T,1,34.22,0.05,0,Online,No
ORD-100730,2025-03-18,CUS-0178,STR-102,PRD-001-S,2,189.0,0,0,Online,No
ORD-100731,2025-05-08,CUS-0231,STR-104,PRD-020-S,1,54.0,0.1,4.99,Online,No
ORD-100731,2025-06-02,CUS-0111,STR-104,PRD-015-S,4,46.2,0.05,0,Phone,No
ORD-100732,2025-11-26,CUS-0166,STR-105,PRD-018-T,3,32.51,0,7.99,Phone,No
ORD-100732,2025-10-06,CUS-0069,STR-107,PRD-006-T,1,133.4,0.1,11.99,Store,No
ORD-100733,2025-04-22,CUS-0080,STR-104,PRD-015-S,2,46.2,0.15,7.99,Online,No
ORD-100733,2025-10-16,CUS-0217,STR-102,PRD-014-T,1,41.3,0,11.99,Online,Yes
ORD-100734,2025-05-22,CUS-0171,STR-101,PRD-003-S,1,44.1,0.15,11.99,Phone,No
ORD-100734,2025-12-19,CUS-0235,STR-103,PRD-002-S,1,99.0,0.15,0,Phone,No
ORD-100735,2025-04-24,CUS-0184,STR-104,PRD-010-S,4,61.95,0.15,11.99,Online,No
ORD-100735,2025-02-16,CUS-0205,STR-102,PRD-018-T,1,34.22,0.15,11.99,Phone,No
ORD-100736,2025-09-01,CUS-0230,STR-106,PRD-014-S,1,35.0,0,11.99,Online,No
ORD-100736,2025-01-20,CUS-0211,STR-101,PRD-005-T,1,64.9,0.05,4.99,Store,No
ORD-100737,2025-07-03,CUS-0201,STR-106,PRD-017-S,3,8.4,0.1,0,Store,No
ORD-100737,2025-01-06,CUS-0009,STR-107,PRD-015-S,1,46.2,0,0,Store,No
ORD-100738,2025-11-04,CUS-0012,STR-103,PRD-012-S,2,22.0,0,11.99,Phone,No
ORD-100738,2025-08-17,CUS-0006,STR-103,PRD-016-S,1,11.4,0.15,11.99,Phone,No
ORD-100739,2025-11-16,CUS-0111,STR-102,PRD-002-S,2,94.05,0,0,Online,No
ORD-100739,2025-10-07,CUS-0168,STR-104,PRD-020-T,2,63.72,0,0,Phone,No
ORD-100740,2025-11-28,CUS-0152,STR-103,PRD-006-S,2,119.0,0.05,4.99,Store,No
ORD-100740,2025-07-28,CUS-0211,STR-102,PRD-010-T,3,66.14,0.15,0,Phone,No
